               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,     train/lmmd_loss,       train/fg_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,       val/lmmd_loss,         val/fg_loss,               x/lr0,               x/lr1,               x/lr2
                  71,            0.065131,              0.0248,            0.018668,                   0,             0.68377,             0.73462,             0.36261,             0.42125,              0.2322,             0.04455,            0.011921,           0.0056293,                   0,                   0,          0.00088442,          0.00088442,          0.00088442
                  72,            0.045966,            0.031456,           0.0042985,                   0,             0.68108,               0.727,             0.36467,              0.4224,             0.23727,            0.045683,            0.011683,            0.005494,                   0,                   0,          0.00088124,          0.00088124,          0.00088124
                  73,            0.049751,             0.01632,           0.0030312,                   0,             0.64592,             0.71231,             0.38123,             0.43076,             0.25135,            0.044458,            0.011513,           0.0054239,                   0,                   0,          0.00087804,          0.00087804,          0.00087804
                  74,            0.049203,            0.030108,           0.0038042,                   0,             0.64426,             0.72437,             0.38166,             0.43022,             0.24316,            0.044535,            0.011414,           0.0052184,                   0,                   0,          0.00087479,          0.00087479,          0.00087479
                  75,             0.05621,            0.012291,           0.0048388,                   0,             0.62056,             0.69442,             0.39283,             0.43513,             0.24548,            0.044109,            0.011351,           0.0050654,                   0,                   0,          0.00087151,          0.00087151,          0.00087151
                  76,            0.041838,            0.014397,           0.0069441,                   0,             0.63682,             0.68573,             0.40594,             0.44349,             0.25522,            0.042809,            0.011364,           0.0049525,                   0,                   0,           0.0008682,           0.0008682,           0.0008682
                  77,            0.056718,           0.0087754,           0.0055631,                   0,             0.60597,             0.71551,             0.41611,             0.45159,             0.25359,            0.042754,             0.01144,           0.0047418,                   0,                   0,          0.00086485,          0.00086485,          0.00086485
                  78,            0.083104,            0.023169,           0.0072117,                   0,             0.69625,             0.72213,             0.42013,             0.44954,             0.26011,            0.043274,            0.011363,           0.0045911,                   0,                   0,          0.00086146,          0.00086146,          0.00086146
                  79,            0.058836,            0.034194,           0.0061192,                   0,             0.67939,             0.74136,              0.4261,             0.45873,             0.26068,             0.04274,            0.011362,           0.0043912,                   0,                   0,          0.00085805,          0.00085805,          0.00085805
                  80,            0.036905,            0.016385,           0.0065818,                   0,             0.63773,             0.77288,             0.42345,             0.46907,             0.26583,              0.0424,            0.011315,            0.004318,                   0,                   0,          0.00085459,          0.00085459,          0.00085459
                  81,            0.048404,            0.022242,           0.0044502,                   0,             0.62526,             0.80214,             0.42434,             0.46902,             0.27464,            0.042682,            0.011215,            0.004163,                   0,                   0,          0.00085111,          0.00085111,          0.00085111
                  82,            0.040706,             0.01427,           0.0039911,                   0,             0.60644,             0.75425,             0.44762,              0.4774,             0.27033,            0.041487,            0.011079,           0.0039692,                   0,                   0,          0.00084759,          0.00084759,          0.00084759
                  83,            0.037562,            0.013249,            0.002474,                   0,              0.6232,             0.76986,             0.44688,             0.47929,             0.28031,            0.041994,             0.01095,           0.0038429,                   0,                   0,          0.00084404,          0.00084404,          0.00084404
                  84,            0.051742,            0.031071,           0.0047616,                   0,             0.68413,             0.78144,             0.45493,             0.48665,             0.27468,            0.040651,            0.010869,           0.0037042,                   0,                   0,          0.00084046,          0.00084046,          0.00084046
                  85,            0.044447,            0.015438,           0.0022047,                   0,             0.58688,             0.76669,             0.45855,             0.48942,             0.28446,             0.04139,            0.010947,           0.0036142,                   0,                   0,          0.00083684,          0.00083684,          0.00083684
                  86,            0.047051,            0.021646,           0.0084208,                   0,             0.64393,             0.76806,             0.46332,              0.4854,             0.29244,            0.041372,            0.010938,           0.0035851,                   0,                   0,          0.00083319,          0.00083319,          0.00083319
                  87,             0.05052,            0.016316,           0.0025847,                   0,             0.66254,             0.78276,             0.46305,             0.48602,             0.28999,            0.040206,             0.01095,           0.0035246,                   0,                   0,          0.00082952,          0.00082952,          0.00082952
